College name,College url,Campus url,Campus,Address,Latitude,Longitude
Harvest Bible College Ltd,https://www.studiesinaustralia.com/courses-in-australia/harvest-bible-college-ltd,https://www.studiesinaustralia.com/courses-in-australia/harvest-bible-college-ltd/campuses,Melbourne,1 Keith Campbell Court Scoresby Victoria 3179,-37.9005316,145.2306464
Harvest Bible College Ltd,https://www.studiesinaustralia.com/courses-in-australia/harvest-bible-college-ltd,https://www.studiesinaustralia.com/courses-in-australia/harvest-bible-college-ltd/campuses,Perth,34 Welshpool Road Welshpool Western Australia 6106,-31.993484,115.9188463
Health Careers International,https://www.studiesinaustralia.com/courses-in-australia/health-careers-international,https://www.studiesinaustralia.com/courses-in-australia/health-careers-international/campuses,Heidelberg Heights - Health Careers International,597-599 Upper Heidelberg Road Heidelberg Heights Victoria 3081,-37.7471592,145.0575421
Health Careers International,https://www.studiesinaustralia.com/courses-in-australia/health-careers-international,https://www.studiesinaustralia.com/courses-in-australia/health-careers-international/campuses,Melbourne CBD - Health Careers International,L5 & 6 131 Queen Street Melbourne Victoria 3000,,
Health Careers International,https://www.studiesinaustralia.com/courses-in-australia/health-careers-international,https://www.studiesinaustralia.com/courses-in-australia/health-careers-international/campuses,Parramatta - Health Careers International,"Level 7, 33 Argyle Street Parramatta New South Wales 2150",-33.816592,151.000275
Health Careers International,https://www.studiesinaustralia.com/courses-in-australia/health-careers-international,https://www.studiesinaustralia.com/courses-in-australia/health-careers-international/campuses,Perth - Health Careers International,"Level 3, Carillon City Arcade 680-692 Hay Street Mall Perth Western Australia 6000",,
Hibernia Institute Sydney,https://www.studiesinaustralia.com/courses-in-australia/hibernia-institute-sydney,https://www.studiesinaustralia.com/courses-in-australia/hibernia-institute-sydney/campuses,Sydney,"Level 1, 16-22 Wentworth Avenue Surry Hills New South Wales 2010",-33.8779591,151.2117741
Higher Education Leadership Institute (HELI),https://www.studiesinaustralia.com/courses-in-australia/higher-education-leadership-institute-heli,https://www.studiesinaustralia.com/courses-in-australia/higher-education-leadership-institute-heli/campuses,MELBOURNE,"Level 1, 399 Lonsdale St Melbourne Victoria 3000",-37.8130346,144.9606532
Holmes Commercial Colleges (Melbourne) Ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-commercial-colleges-melbourne-ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-commercial-colleges-melbourne-ltd/campuses,Melbourne,185 Spring Street Melbourne Victoria 3000,-37.8102902,144.972168
Holmesglen Institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute/campuses,Bourke Street,Level 3 206-218 Bourke St Melbourne Victoria 3000,-37.812898,144.967109
Holmesglen Institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute/campuses,Chadstone,Cnr Batesford & Warrigal Roads Chadstone Victoria 3148,-37.8754333,145.0915361
Holmesglen Institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute/campuses,Drummond Street,41 Drummond St Chadstone Victoria 3148,-37.8857228,145.0913931
Holmesglen Institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute/campuses,Moorabbin,488 South Road Moorabbin Victoria 3189,-37.9398518,145.0504142
Holmesglen Institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute/campuses,North Melbourne,200 Arden Street North Melbourne Victoria 3051,-37.8001492,144.944751
Holmesglen Institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute/campuses,Online,Chadstone Victoria 3148,-37.8819831,145.0989646
Holmesglen Institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute/campuses,Waverley,595 Waverley Road Glen Waverley Victoria 3150,-37.8854771,145.1540535
Holmesglen Institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute,https://www.studiesinaustralia.com/courses-in-australia/holmesglen-institute/campuses,Workplace,Chadstone Victoria 3148,-37.8819831,145.0989646
Holmes Institute Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd/campuses,Brisbane,Level 3 126 Margaret Street Brisbane Queensland 4000,-27.4729093,153.0276455
Holmes Institute Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd/campuses,Cairns,18 Lake Street Cairns Queensland 4870,-16.9247722,145.7785927
Holmes Institute Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd/campuses,Gold Coast,"Level 2, Circle on Cavill 3184 Surfers Paradise Boulevard Surfers Paradise Queensland 4217",,
Holmes Institute Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd/campuses,Melbourne,185 Spring Street Melbourne Victoria 3000,-37.8102902,144.972168
Holmes Institute Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/holmes-institute-pty-ltd/campuses,Sydney,Level 6 91 York Street Sydney New South Wales 2000,-33.869846,151.2058731
IES College,https://www.studiesinaustralia.com/courses-in-australia/ies-college,https://www.studiesinaustralia.com/courses-in-australia/ies-college/campuses,SPRING HILL - 433 Boundary St,433 Boundary St Spring Hill Queensland 4000,-27.4603459,153.0240511
Imagine Education Australia,https://www.studiesinaustralia.com/courses-in-australia/imagine-education-australia,https://www.studiesinaustralia.com/courses-in-australia/imagine-education-australia/campuses,Southport - Benowa Road,13 Benowa Road Southport Queensland 4215,-27.9846444,153.4084565
Imagine Education Australia,https://www.studiesinaustralia.com/courses-in-australia/imagine-education-australia,https://www.studiesinaustralia.com/courses-in-australia/imagine-education-australia/campuses,Southport - Smith Street,8/46 Smith Street Southport Queensland 4215,,
Imagine Education Australia,https://www.studiesinaustralia.com/courses-in-australia/imagine-education-australia,https://www.studiesinaustralia.com/courses-in-australia/imagine-education-australia/campuses,Southport - Southport Central,9 Lawson Street Southport Central Southport Queensland 4215,,
Imagine Education Australia,https://www.studiesinaustralia.com/courses-in-australia/imagine-education-australia,https://www.studiesinaustralia.com/courses-in-australia/imagine-education-australia/campuses,Southport Central - Salon,"Level 2, Building 3F, Southport Central 5 Lawson Street Southport Queensland 4215",,
Institute of Health and Nursing Australia (IHNA),https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna/campuses,Heidelberg Heights - Institute of Health and Nursing Australia (IHNA),597-599 Upper Heidelberg Road Heidelberg Heights Victoria 3081,-37.7471592,145.0575421
Institute of Health and Nursing Australia (IHNA),https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna/campuses,Melbourne CBD - Institute of Health and Nursing Australia (IHNA),"L5, 131 Queen Street Melbourne Victoria 3000",-37.8154871,144.9605856
Institute of Health and Nursing Australia (IHNA),https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna/campuses,Parramatta - Institute of Health and Nursing Australia (IHNA),"Level 7, 33 Argyle Street Parramatta New South Wales 2150",-33.816592,151.000275
Institute of Health and Nursing Australia (IHNA),https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna/campuses,Perth - Institute of Health and Nursing Australia (IHNA),"Level 3, Carillon City Arcade 680-692 Hay Street Mall Perth Western Australia 6000",,
Institute of Health and Nursing Australia (IHNA),https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-and-nursing-australia-ihna/campuses,Queensland - Institute of Health and Nursing Australia (IHNA),The Hub – Calvary Noosa 19 Moorindil Street Tewantin Queensland 4565,,
Institute of Health & Management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management/campuses,Head Office,"Level 1, 76 – 80 Turnham Avenue Rosanna Victoria 3084",-37.7424169,145.066728
Institute of Health & Management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management/campuses,Melbourne CBD campus,"Level 5, 131 Queen Street Melbourne Victoria 3000",-37.8154914,144.9606114
Institute of Health & Management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management/campuses,North Melbourne Campus,203 / 187 Boundary Road North Melbourne Victoria 3051,,
Institute of Health & Management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management/campuses,Perth Campus,"Level 4, 12 St Georges Terrace Perth Western Australia 6000",-31.9569998,115.8647878
Institute of Health & Management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management,https://www.studiesinaustralia.com/courses-in-australia/institute-of-health-management/campuses,Sydney Campus,"Ground Floor, 1 Wentworth Street Parramatta New South Wales 2150",-33.8196237,151.0051449
Institute of Tertiary and Higher Education Australia,https://www.studiesinaustralia.com/courses-in-australia/institute-of-tertiary-and-higher-education-australia,https://www.studiesinaustralia.com/courses-in-australia/institute-of-tertiary-and-higher-education-australia/campuses,Melbourne,"Levels 9-11, 168 Lonsdale Street Melbourne Victoria 3000",,
Institute of Tertiary and Higher Education Australia,https://www.studiesinaustralia.com/courses-in-australia/institute-of-tertiary-and-higher-education-australia,https://www.studiesinaustralia.com/courses-in-australia/institute-of-tertiary-and-higher-education-australia/campuses,Online,Victoria,,
Institute of Training and Further Education,https://www.studiesinaustralia.com/courses-in-australia/institute-of-training-and-further-education,https://www.studiesinaustralia.com/courses-in-australia/institute-of-training-and-further-education/campuses,Northcote,192 High St Northcote Victoria 3070,-37.7745792,144.9981075
Institute of Training and Further Education,https://www.studiesinaustralia.com/courses-in-australia/institute-of-training-and-further-education,https://www.studiesinaustralia.com/courses-in-australia/institute-of-training-and-further-education/campuses,Workplace Traineeship,Workplace Workplace 0,,
Institute of Training and Further Education,https://www.studiesinaustralia.com/courses-in-australia/institute-of-training-and-further-education,https://www.studiesinaustralia.com/courses-in-australia/institute-of-training-and-further-education/campuses,Workplace Traineeship,Workplace Workplace 0,,
In Tech Institute of Technology,https://www.studiesinaustralia.com/courses-in-australia/in-tech-institute-of-technology,https://www.studiesinaustralia.com/courses-in-australia/in-tech-institute-of-technology/campuses,Milton,21 Parkview Street Milton Queensland 4064,-27.4657429,153.0074883
International College of Advanced Education Pty Ltd,https://www.studiesinaustralia.com/courses-in-australia/international-college-of-advanced-education-pty-ltd,https://www.studiesinaustralia.com/courses-in-australia/international-college-of-advanced-education-pty-ltd/campuses,Rapid Creek,17 Chapman Road Rapid Creek Northern Territory 0810,-12.3827673,130.8554209
